X,Y,Year,Occurrence,Occurren_Day,Location_T,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Type,Bicycle_Frame,Bicycle_Color,Ottawa_Neighboirhood,Month,Diff_Rep_Occu,Brand_Popularity,Range_Price,Weekend_or_WeekDay
-8409088.57,5694891.479,2022,2022/11/09 00:00:00+00,Wednesday,PRIVATE PROPERTY STRUCTURE,STOLEN,6199.99,GIANT,RACER,MEN'S,BLUE,Byward Market,November,3,Well-Known,LUXURY,Week_Day
-8426977.237,5687973.936,2022,2022/11/09 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,600,TREK,HYBRID,MEN'S,BLACK,Centretown,November,3,Well-Known,LOW PRICE,Week_Day
-8422410.676,5692535.29,2022,2022/11/09 00:00:00+00,Wednesday,PARKING LOTS,STOLEN,1500,MOTOBECANE,RACER,UNISEX,BLACK,Centretown,November,3,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8426167.89,5690392.34,2022,2022/11/09 00:00:00+00,Wednesday,BAR OR RESTAURANT,STOLEN,859,NORCO,OTHER,MEN'S,BLUE,Centretown,November,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8430741.054,5679911.157,2022,2022/11/08 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,800,GIANT,MOUNTAIN,MEN'S,GRAY,Civic Hospital-Central Park,November,0,Well-Known,LOW PRICE,Week_Day
-8430741.054,5679911.157,2022,2022/11/08 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,800,GIANT,MOUNTAIN,MEN'S,GRAY,Civic Hospital-Central Park,November,0,Well-Known,LOW PRICE,Week_Day
-8426167.077,5687626.163,2022,2022/10/13 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,1350,GIANT,HYBRID,MEN'S,GRAY,Civic Hospital-Central Park,October,0,Well-Known,AFFORDABLE,Week_Day
-8426167.077,5687626.163,2022,2022/10/13 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,1350,GIANT,HYBRID,MEN'S,GRAY,Civic Hospital-Central Park,October,0,Well-Known,AFFORDABLE,Week_Day
-8430741.054,5679911.157,2022,2022/11/08 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,848,GIANT,OTHER,WOMEN'S,PINK,Sandy Hill,November,18,Well-Known,LOW PRICE,Week_Day
-8430741.054,5679911.157,2022,2022/11/08 00:00:00+00,Tuesday,"STREETS, ROADS, HIGHWAYS",STOLEN,964,GIANT,HYBRID,WOMEN'S,PINK,Byward Market,November,18,Well-Known,LOW PRICE,Week_Day
-8425711.948,5688756.198,2022,2022/11/08 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,500,PEUG,HYBRID,MEN'S,PURPLE,Beechwood Cemetery,November,18,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8423978.581,5689796.184,2022,2022/11/07 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,500,SPECIALIZED,HYBRID,MEN'S,BLACK,Laurentian,November,3,Well-Known,LOW PRICE,Week_Day
-8423978.581,5689796.184,2022,2022/11/07 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,500,SPECIALIZED,TOURING,MEN'S,BLACK,Emerald Woods - Sawmill Creek,November,1,Well-Known,LOW PRICE,Week_Day
-8423978.581,5689796.184,2022,2022/11/07 00:00:00+00,Monday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,500,SPECIALIZED,TOURING,MEN'S,BLACK,Sandy Hill,November,40,Well-Known,LOW PRICE,Week_Day
-8420296.427,5676045.806,2022,2022/11/01 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,404,SCHWINN,HYBRID,WOMEN'S,PINK,Sandy Hill,November,13,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8434349.971,5680429.315,2022,2022/11/08 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,50,OTHER,HYBRID,UNISEX,SILK,Sandy Hill,November,13,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8432777.562,5683533.417,2022,2022/11/05 00:00:00+00,Saturday,PARKING LOTS,STOLEN,4400,SPECIALIZED,MOUNTAIN,MEN'S,BLACK,Centretown,November,1,Well-Known,HIGH,Weekend
-8426642.128,5687914.929,2022,2022/11/07 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,2161,GIANT,RACER,WOMEN'S,BLACK,Westboro,November,0,Well-Known,AFFORDABLE,Week_Day
-8435652.331,5673848.363,2022,2022/11/07 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,1200,GIANT,HYBRID,MEN'S,ORANGE,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,November,1,Well-Known,AFFORDABLE,Week_Day
-8432456.014,5683736.371,2022,2022/11/05 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,5000,SPECIALIZED,RACER,MEN'S,BLACK,Westboro,November,0,Well-Known,HIGH,Weekend
-8426601.965,5686804.266,2022,2022/11/04 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,500,FUJI,MOUNTAIN,WOMEN'S,BLACK,Billings Bridge - Alta Vista,November,0,Well-Known,LOW PRICE,Weekend
-8424596.501,5682042.56,2022,2022/11/05 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,800,FUJI,OTHER,MEN'S,BLUE,Centretown,November,1,Well-Known,LOW PRICE,Weekend
-8451915.124,5662671.314,2022,2022/11/03 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1000,CANNONDALE,REGULAR,MEN'S,BLACK,Stittsville,November,1,Well-Known,LOW PRICE,Week_Day
-8423817.007,5687099.883,2022,2022/08/04 00:00:00+00,Thursday,DWELLING UNIT,STOLEN,900,RALEIGH,HYBRID,MEN'S,BLACK,Cityview - Crestview - Meadowlands,August,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8423817.007,5687099.883,2022,2022/08/04 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,900,RALEIGH,REGULAR,MEN'S,BLACK,Cityview - Crestview - Meadowlands,August,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8423794.69,5690802.127,2022,2022/09/15 00:00:00+00,Thursday,DWELLING UNIT,STOLEN,1600,KONA,HYBRID,MEN'S,BLACK,Sandy Hill,September,1,Well-Known,AFFORDABLE,Week_Day
-8423794.69,5690802.127,2022,2022/09/15 00:00:00+00,Thursday,UNIVERSITIES / COLLEGES,STOLEN,1600,KONA,REGULAR,MEN'S,BLACK,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,September,1,Well-Known,AFFORDABLE,Week_Day
-8424369.459,5687726.593,2022,2022/11/03 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,800,OPUS,OTHER,MEN'S,BLUE,Vanier North,November,1,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8422066.394,5690208.795,2022,2022/10/31 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,2300,SPECIALIZED,OTHER,WOMEN'S,BLUE,Vanier North,October,1,Well-Known,AFFORDABLE,Week_Day
-8422066.394,5690208.795,2022,2022/10/31 00:00:00+00,Monday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,2300,SPECIALIZED,MOUNTAIN,WOMEN'S,BLUE,Old Ottawa East,October,4,Well-Known,AFFORDABLE,Week_Day
-8430666.542,5676031.108,2022,2022/11/03 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,150,SCHWINN,OTHER,MEN'S,BLACK,Old Ottawa East,November,4,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8430666.542,5676031.108,2022,2022/11/03 00:00:00+00,Thursday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,150,SCHWINN,MOUNTAIN,MEN'S,BLACK,Vanier South,November,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8435652.331,5673848.363,2022,2022/10/27 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,2300,TREK,OTHER,MEN'S,GRAY,Vanier South,October,1,Well-Known,AFFORDABLE,Week_Day
-8422066.394,5690208.795,2022,2022/10/31 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,2000,TREK,REGULAR,WOMEN'S,GRAY,Vanier South,October,0,Well-Known,AFFORDABLE,Week_Day
-8422066.394,5690208.795,2022,2022/10/31 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,2000,TREK,OTHER,WOMEN'S,GRAY,Vanier South,October,0,Well-Known,AFFORDABLE,Week_Day
-8423817.007,5687099.883,2022,2022/10/20 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,800,CCM,MOUNTAIN,MEN'S,GRAY,Byward Market,October,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8423817.007,5687099.883,2022,2022/10/20 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,508,CCM,HYBRID,MEN'S,GRAY,Old Ottawa East,October,1,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8423817.007,5687099.883,2022,2022/10/20 00:00:00+00,Thursday,"STREETS, ROADS, HIGHWAYS",STOLEN,600,TREK,HYBRID,MEN'S,GREEN,Old Ottawa East,October,1,Well-Known,LOW PRICE,Week_Day
-8423817.007,5687099.883,2022,2022/10/20 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,600,TREK,HYBRID,MEN'S,GREEN,Old Ottawa East,October,27,Well-Known,LOW PRICE,Week_Day
-8425897.216,5689290.466,2022,2022/10/30 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,700,GARNEAU,MOUNTAIN,WOMEN'S,MAROON,Old Ottawa East,October,27,LESS-RECOGNIZED,LOW PRICE,Weekend
-8426339.167,5687913.319,2022,2022/10/25 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,600,NORCO,HYBRID,MEN'S,GRAY,Centretown,October,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8426339.167,5687913.319,2022,2022/10/25 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,600,NORCO,MOUNTAIN,MEN'S,GRAY,Centretown,October,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8422630.307,5692627.548,2022,2022/10/24 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1800,GIANT,MOUNTAIN,MEN'S,GREEN,Manor Park,October,1,Well-Known,AFFORDABLE,Week_Day
-8418154.62,5684113.288,2022,2022/09/29 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,619,NORCO,RACER,MEN'S,BLACK,Centretown,September,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8426034.064,5687415.041,2022,2022/09/22 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,700,DEVINCI,HYBRID,MEN'S,GRAY,Hawthorne Meadows - Sheffield Glen,September,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8418154.62,5684113.288,2022,2022/09/29 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,549,GIANT,HYBRID,WOMEN'S,BLUE,Hawthorne Meadows - Sheffield Glen,September,1,Well-Known,LOW PRICE,Week_Day
-8425298.509,5684332.768,2022,2022/10/30 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,2000,CANNONDALE,MOUNTAIN,MEN'S,BLACK,Glebe - Dows Lake,October,7,Well-Known,AFFORDABLE,Weekend
-8420584.877,5686946.574,2022,2022/10/30 00:00:00+00,Sunday,PRIVATE PROPERTY STRUCTURE,STOLEN,900,SPECIALIZED,TOURING,MEN'S,BLACK,East Industrial,October,0,Well-Known,LOW PRICE,Weekend
-8420821.241,5690094.252,2022,2022/10/30 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1500,BRODIE,HYBRID,MEN'S,WHITE,Vanier South,October,2,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8420821.241,5690094.252,2022,2022/10/30 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1500,BRODIE,HYBRID,MEN'S,WHITE,Vanier South,October,0,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8424632.494,5688589.643,2022,2022/10/28 00:00:00+00,Friday,PRIVATE PROPERTY STRUCTURE,STOLEN,150,RALEIGH,TOURING,MEN'S,BLACK,Centretown,October,0,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8426357.332,5686947.367,2022,2022/10/29 00:00:00+00,Saturday,PARK,STOLEN,500,ARGON,REGULAR,MEN'S,BLUE,Sandy Hill,October,1,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8432996.303,5673412.313,2022,2022/10/29 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,1481,ZZZ,RACER,UNISEX,RED,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,October,1,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8407408.97,5694668.751,2022,2022/10/25 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,400,GIANT,MOUNTAIN,MEN'S,BLACK,Hintonburg - Mechanicsville,October,0,Well-Known,VERY LOW PRICE,Week_Day
-8430175.445,5684950.603,2022,2022/10/28 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,980,SCHWINN,HYBRID,MEN'S,BLACK,Orléans Village - Chateauneuf,October,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8424517.531,5686355.995,2022,2022/10/28 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,300,SPECIALIZED,OTHER,MEN'S,WHITE,Old Ottawa East,October,91,Well-Known,VERY LOW PRICE,Weekend
-8431134.582,5660516.733,2022,2022/10/25 00:00:00+00,Tuesday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,800,TREK,MOUNTAIN,MEN'S,BLACK,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,October,49,Well-Known,LOW PRICE,Week_Day
-8423968.191,5686641.95,2022,2022/10/27 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,200,HYPER,MOUNTAIN,UNISEX,BLUE,Old Ottawa East,October,49,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8435652.331,5673848.363,2022,2022/10/27 00:00:00+00,Thursday,OPEN AREAS,STOLEN,1899.99,TREK,TOURING,UNISEX,GRAY,Stonebridge - Half Moon Bay - Heart's Desire,October,0,Well-Known,AFFORDABLE,Week_Day
-8426409.173,5688453.505,2022,2022/10/27 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,2000,MEC,MOUNTAIN,MEN'S,ORANGE,Stonebridge - Half Moon Bay - Heart's Desire,October,3,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8435652.331,5673848.363,2022,2022/10/25 00:00:00+00,Tuesday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,500,GT,MOUNTAIN,MEN'S,BLACK,Billings Bridge - Alta Vista,October,3,Well-Known,LOW PRICE,Week_Day
-8422022.18,5683686.915,2022,2022/10/24 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,1550,EMMO,OTHER,UNISEX,BLUE,Billings Bridge - Alta Vista,October,0,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8422022.18,5683686.915,2022,2022/10/24 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,1550,EMMO,OTHER,UNISEX,BLUE,Billings Bridge - Alta Vista,October,0,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8422022.18,5683686.915,2022,2022/10/24 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,1550,EMMO,HYBRID,UNISEX,BLUE,Sandy Hill,October,7,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8424957.437,5688951.214,2022,2020/10/25 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,2000,SCOTT,MOUNTAIN,MEN'S,BROWN,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,October,3,Well-Known,AFFORDABLE,Weekend
-8425813.698,5687546.964,2022,2022/10/25 00:00:00+00,Tuesday,PRIVATE PROPERTY STRUCTURE,STOLEN,600,REGAL,HYBRID,MEN'S,BLACK,Centretown,October,3,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8425650.42,5687165.786,2022,2022/10/25 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,1000,MEC,REGULAR,MEN'S,BLACK,Centretown,October,13,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8422852.242,5686319.308,2022,2022/10/24 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,0,FREE SPIRIT,REGULAR,UNISEX,BLACK,Laurentian,October,13,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8424336.01,5688089.929,2022,2022/10/25 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,700,SPECIALIZED,REGULAR,MEN'S,BLACK,Laurentian,October,13,Well-Known,LOW PRICE,Week_Day
-8422171.934,5691820.293,2022,2022/10/24 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,500,LOUG,REGULAR,WOMEN'S,BLACK,East Industrial,October,13,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8422171.934,5691820.293,2022,2022/10/24 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,500,LOUG,MOUNTAIN,WOMEN'S,BLACK,East Industrial,October,3,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8422171.934,5691820.293,2022,2022/10/24 00:00:00+00,Monday,SUBWAY / SUBWAY STATION,STOLEN,500,LOUG,MOUNTAIN,WOMEN'S,BLACK,Qualicum - Redwood Park,October,7,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8422171.934,5691820.293,2022,2022/10/24 00:00:00+00,Monday,PRIVATE PROPERTY STRUCTURE,STOLEN,500,LOUG,MOUNTAIN,WOMEN'S,BLACK,Sandy Hill,October,7,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8425125.388,5684017.164,2022,2022/10/24 00:00:00+00,Monday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,400,DEVINCI,HYBRID,WOMEN'S,BLACK,Vanier North,October,8,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8424642.726,5685762.777,2022,2022/10/24 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,362,BROOKLYN,OTHER,MEN'S,BLACK,Vanier North,October,32,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8433449.977,5681396.468,2022,2022/10/23 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,845,SPECIALIZED,REGULAR,WOMEN'S,BLACK,Vanier North,October,39,Well-Known,LOW PRICE,Weekend
-8436904.905,5675793.818,2022,2022/10/22 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,300,CARRERA,REGULAR,WOMEN'S,BLUE,Vanier North,October,32,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8422852.242,5686319.308,2022,2022/10/24 00:00:00+00,Monday,PRIVATE PROPERTY STRUCTURE,STOLEN,500,FELT,MOUNTAIN,UNISEX,BLUE,Vanier North,October,0,Well-Known,LOW PRICE,Week_Day
-8422171.934,5691820.293,2022,2022/10/24 00:00:00+00,Monday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,609,RALEIGH,HYBRID,WOMEN'S,PURPLE,Vanier North,October,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8422171.934,5691820.293,2022,2022/10/24 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,609,RALEIGH,REGULAR,WOMEN'S,PURPLE,Vanier North,October,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8422171.934,5691820.293,2022,2022/10/24 00:00:00+00,Monday,PRIVATE PROPERTY STRUCTURE,STOLEN,609,RALEIGH,HYBRID,WOMEN'S,PURPLE,Vanier North,October,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8422171.934,5691820.293,2022,2022/10/24 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,609,RALEIGH,REGULAR,WOMEN'S,PURPLE,Old Ottawa South,October,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8424642.726,5685762.777,2022,2022/10/24 00:00:00+00,Monday,SCHOOLS DURING NOT SUPERVISED ACTIVITY,STOLEN,500,LOUG,MOUNTAIN,WOMEN'S,WHITE,Old Ottawa East,October,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8433449.977,5681396.468,2022,2022/10/23 00:00:00+00,Sunday,UNIVERSITIES / COLLEGES,STOLEN,2300,TREK,HYBRID,MEN'S,WHITE,Old Ottawa East,October,0,Well-Known,AFFORDABLE,Weekend
-8430830.555,5685598.669,2022,2022/10/12 00:00:00+00,Wednesday,SUBWAY / SUBWAY STATION,STOLEN,1000,NORCO,MOUNTAIN,MEN'S,BLACK,Centretown,October,3,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8426220.668,5688881.378,2022,2022/10/24 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,500,FUJI,REGULAR,MEN'S,BLACK,Island Park - Wellington Village,October,0,Well-Known,LOW PRICE,Week_Day
-8425813.698,5687546.964,2022,2022/10/23 00:00:00+00,Sunday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,74,SUPERCYCLE,MOUNTAIN,WOMEN'S,BLUE,Byward Market,October,0,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8425773.513,5683046.533,2022,2022/10/22 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1500,CUBE,MOUNTAIN,MEN'S,BLACK,Sandy Hill,October,2,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8425773.513,5683046.533,2022,2022/10/22 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,1500,CUBE,HYBRID,MEN'S,BLACK,Old Ottawa South,October,2,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8424673.253,5688918.337,2022,2022/10/23 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,980,TREK,REGULAR,MEN'S,BLACK,Old Ottawa South,October,0,Well-Known,LOW PRICE,Weekend
-8415299.358,5671693.224,2022,2022/10/19 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",STOLEN,550,NORTHROCK,REGULAR,UNISEX,BLACK,Findlay Creek,October,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8426220.668,5688881.378,2022,2022/10/21 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,1300,CUBE,REGULAR,MEN'S,BLACK,Centretown,October,0,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8431028.528,5679708.298,2022,2022/10/20 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,250,RALEIGH,MOUNTAIN,MEN'S,BLUE,Civic Hospital-Central Park,October,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8431028.528,5679708.298,2022,2022/10/20 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,250,RALEIGH,MOUNTAIN,MEN'S,BLUE,Civic Hospital-Central Park,October,2,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8425471.423,5689566.613,2022,2022/10/21 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,500,NAKAMURA,MOUNTAIN,UNISEX,BLUE,Byward Market,October,2,LESS-RECOGNIZED,LOW PRICE,Weekend
-8425471.423,5689566.613,2022,2022/10/21 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,500,SPECIALIZED,HYBRID,UNISEX,BLUE,Byward Market,October,2,Well-Known,LOW PRICE,Weekend
-8426088.83,5686434.028,2022,2022/10/22 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,300,DEVINCI,MOUNTAIN,UNISEX,SILK,Byward Market,October,731,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8429894.74,5684994.565,2022,2022/10/21 00:00:00+00,Friday,UNIVERSITIES / COLLEGES,STOLEN,8500,FELT,RACER,MEN'S,BLACK,Centretown,October,0,Well-Known,LUXURY,Weekend
-8425738.165,5689014.233,2022,2022/10/21 00:00:00+00,Friday,BAR OR RESTAURANT,STOLEN,400,GIANT,TOURING,WOMEN'S,BLACK,Centretown,October,0,Well-Known,VERY LOW PRICE,Weekend
-8427423.643,5687276.236,2022,2022/09/27 00:00:00+00,Tuesday,DWELLING UNIT,STOLEN,257,CAPIX,HYBRID,UNISEX,GREEN,Hintonburg - Mechanicsville,September,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8427423.643,5687276.236,2022,2022/09/27 00:00:00+00,Tuesday,"STREETS, ROADS, HIGHWAYS",STOLEN,257,CAPIX,HYBRID,UNISEX,GREEN,Sandy Hill,September,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8424369.459,5687726.593,2022,2022/10/20 00:00:00+00,Thursday,"STREETS, ROADS, HIGHWAYS",STOLEN,1200,LOUG,RACER,UNISEX,RED,Overbrook - McArthur,October,1,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8421283.326,5688638.948,2022,2022/10/14 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,192,BMX,REGULAR,CHILD'S,RED,Byward Market,October,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8424777.459,5683555.709,2022,2022/10/20 00:00:00+00,Thursday,PARKING LOTS,STOLEN,800,RALEIGH,HYBRID,UNISEX,RED,Old Ottawa South,October,1,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8424300.655,5689603.938,2022,2022/10/17 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,400,NORTHROCK,MOUNTAIN,MEN'S,BLACK,Centretown,October,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8427557.886,5687076.352,2022,2022/07/24 00:00:00+00,Sunday,PARKING LOTS,STOLEN,168,MOVELO,OTHER,WOMEN'S,GRAY,Centretown,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8427557.886,5687076.352,2022,2022/07/24 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,168,MOVELO,HYBRID,WOMEN'S,GRAY,Centretown,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8424870.095,5688305.195,2022,2022/10/18 00:00:00+00,Tuesday,UNIVERSITIES / COLLEGES,STOLEN,980,NORCO,HYBRID,UNISEX,GRAY,Centretown,October,2,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8426224.421,5687723.784,2022,2022/10/11 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,800,TREK,OTHER,WOMEN'S,SILK,Sandy Hill,October,3,Well-Known,LOW PRICE,Week_Day
